"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.713703176E1,1.214919090E0,-1.742845297E0,9.067296982E-1
5.714496633E1,1.156794786E0,-1.541463137E0,1.050758362E0
5.715280934E1,8.771710396E-1,-1.321177959E0,8.523130417E-1
5.716071340E1,6.556537151E-1,-1.198616982E0,9.078807831E-1
5.716870900E1,5.504335165E-1,-1.156614780E0,8.893918991E-1
5.717655202E1,3.616583347E-1,-1.301291466E0,6.513996124E-1
5.718451711E1,3.088101149E-1,-1.372708082E0,3.553657532E-1
5.719242116E1,2.948943377E-1,-1.390794516E0,-1.082639694E-1
5.720029470E1,6.675410271E-2,-1.379670382E0,-6.892604828E-1
5.720825978E1,-1.949031353E-1,-1.190456390E0,-1.198967457E0
5.721616384E1,-5.119536519E-1,-9.154920578E-1,-1.645524025E0
5.722412892E1,-8.404670954E-1,-7.145862579E-1,-2.208082199E0
5.723203298E1,-9.661532640E-1,-5.762491226E-1,-2.746393681E0
5.723993703E1,-8.569749594E-1,-5.176901817E-1,-3.038792610E0
5.724787160E1,-6.183571815E-1,-4.879026413E-1,-3.069316387E0
5.725577565E1,-4.518034458E-1,-5.153808594E-1,-2.716301441E0
5.726371022E1,-2.181016207E-1,-5.931930542E-1,-2.147574902E0
5.727161428E1,2.143715620E-1,-7.685251236E-1,-1.908273697E0
5.727954885E1,5.597158670E-1,-9.924173355E-1,-1.832197189E0
5.728751394E1,6.153962612E-1,-1.177956104E0,-1.778291225E0
5.729541799E1,5.607463121E-1,-1.226302147E0,-1.909383297E0
5.730335256E1,6.202266216E-1,-1.194241524E0,-2.045608044E0
5.731122609E1,4.180282354E-1,-1.092513084E0,-1.873812675E0
5.731913015E1,4.201657772E-1,-9.110093117E-1,-1.513959408E0
5.732712575E1,7.591170073E-1,-8.155984879E-1,-1.092645645E0
5.733499929E1,8.176847696E-1,-8.270063400E-1,-8.076996803E-1
5.734296437E1,1.167970896E0,-6.636624336E-1,-5.774250031E-1
5.735092946E1,1.297372580E0,-5.384354591E-1,-2.373142242E-1
5.735883352E1,1.266511559E0,-2.920403481E-1,3.336715698E-2
5.736679860E1,1.207912087E0,5.970001221E-3,4.620447159E-1
5.737467214E1,9.340286851E-1,2.747826576E-1,1.261569977E0
5.738263723E1,9.330094457E-1,4.294991493E-1,2.264514923E0
5.739051076E1,8.710737228E-1,4.320821762E-1,2.977002144E0
5.739841481E1,5.104062557E-1,4.373669624E-1,3.017988205E0
5.740634938E1,1.468569636E-1,4.151673317E-1,2.641110420E0
5.741422292E1,-2.721327543E-2,3.968691826E-1,2.251250267E0
5.742218801E1,-1.106226444E-2,3.379945755E-1,2.009546280E0
5.743006154E1,1.072082520E-1,2.942128181E-1,2.002152443E0
5.743793508E1,2.886513472E-1,3.334131241E-1,2.055951118E0
5.744586965E1,5.125387311E-1,3.364868164E-1,2.098233223E0
5.745374318E1,7.748379707E-1,2.475204468E-1,1.966424942E0
5.746164724E1,7.478756309E-1,1.514959335E-2,1.302043915E0
5.746955129E1,5.242913961E-1,6.742668152E-2,4.463863373E-1
5.747745534E1,2.833251357E-1,2.616786957E-1,2.100944519E-2
5.748538991E1,-2.131146491E-1,5.238218307E-1,2.599391937E-1
5.749326345E1,-4.089840949E-1,5.689301491E-1,9.916553497E-1
5.750125905E1,-3.554708660E-1,4.561748505E-1,1.835832596E0
5.750919362E1,-1.078361273E-1,5.704450607E-2,3.248496056E0
5.751721975E1,5.630495548E-1,-3.662919998E-1,4.649835587E0
5.752518483E1,1.090067029E0,-9.289455414E-1,6.131296158E0
5.753305837E1,1.396924257E0,-1.470604897E0,6.953983307E0
5.754102346E1,1.538993716E0,-1.904426098E0,6.898919106E0
5.754889699E1,1.267220378E0,-2.336233377E0,6.010961533E0
5.755677053E1,8.029996157E-1,-2.604399681E0,4.270689964E0
5.756470510E1,3.452216387E-1,-2.663008928E0,2.225330353E0
5.757260915E1,-1.764487326E-1,-2.532967091E0,4.777889252E-1
5.758057424E1,-5.583919287E-1,-2.375108957E0,-8.014268875E-1
5.758844777E1,-6.900697947E-1,-2.281658888E0,-1.668941498E0
5.759632131E1,-7.336981297E-1,-2.237830162E0,-2.311136723E0
5.760431691E1,-7.092436552E-1,-2.115044594E0,-2.817857742E0
5.761219045E1,-7.711758614E-1,-1.961824179E0,-3.022773266E0
5.762012502E1,-8.628922701E-1,-1.642492771E0,-2.729797363E0
5.762799855E1,-9.171941280E-1,-1.385461092E0,-1.715809345E0
5.763587209E1,-9.122459292E-1,-1.221044540E0,-5.003070831E-1
5.764386769E1,-6.829608083E-1,-1.053647518E0,3.602085114E-1
5.765174123E1,-4.480256438E-1,-1.024202347E0,7.688903809E-1
5.765970632E1,-3.323739767E-1,-1.059746265E0,9.831571579E-1
5.766761037E1,-2.013475895E-1,-1.095273972E0,1.337941170E0
5.767548390E1,-7.309973240E-3,-1.155123711E0,1.323528290E0
5.768344899E1,1.911025643E-1,-1.211211443E0,6.279993057E-1
5.769144460E1,1.890261173E-1,-1.256743193E0,-2.363471985E-1
5.769950124E1,1.618086696E-1,-1.196326971E0,-9.903855324E-1
5.770746633E1,5.886149406E-2,-1.116442680E0,-1.532320976E0
5.771540090E1,-1.178029776E-1,-1.094253540E0,-2.126872540E0
5.772333547E1,-2.746566534E-1,-9.866919518E-1,-1.891408920E0
5.773120900E1,-3.776239753E-1,-8.893971443E-1,-1.646209717E0
5.773917409E1,-3.953072429E-1,-8.028373718E-1,-1.468640327E0
5.774707814E1,-3.997396231E-1,-8.177652359E-1,-1.417224884E0
5.775495168E1,-3.160808682E-1,-8.831667900E-1,-1.700780869E0
5.776291677E1,-9.701979160E-2,-9.044375420E-1,-1.853080273E0
5.777082082E1,1.429967880E-1,-8.588461876E-1,-1.767173290E0
5.777869436E1,1.487113237E-1,-9.346046448E-1,-1.592219830E0
5.778653737E1,4.003918171E-2,-9.997859001E-1,-1.249402046E0
5.779441091E1,-1.071830988E-1,-9.292984009E-1,-9.568409920E-1
5.780237600E1,-2.980391979E-1,-8.631043434E-1,-1.027020931E0
5.781028005E1,-3.895416856E-1,-8.150696754E-1,-1.071089745E0
5.781821462E1,-2.190178633E-1,-6.628799438E-1,-1.074337959E0
5.782608815E1,-1.093953848E-1,-4.872207642E-1,-1.143360138E0
5.783399221E1,7.636904716E-3,-2.344141006E-1,-1.130987167E0
5.784192678E1,2.155517340E-1,3.988456726E-2,-7.498836517E-1
5.784976979E1,1.333638430E-1,-1.251602173E-2,-1.385812759E-1
5.785761281E1,1.836354733E-1,-2.345666885E-1,5.695819855E-2
5.786554738E1,6.363646984E-1,-4.651594162E-1,-1.899728775E-1
5.787342092E1,9.378058910E-1,-6.647448540E-1,-5.612568855E-1
5.788138600E1,9.533828497E-1,-6.900334358E-1,-8.160357475E-1
5.788929006E1,6.757292747E-1,-3.667812347E-1,-9.030203819E-1
5.789728566E1,4.356151819E-1,1.028618813E-1,-6.725444794E-1
5.790515920E1,3.387432098E-1,4.372620583E-1,-9.730243683E-2
5.791303273E1,2.689851522E-1,3.922162056E-1,8.798727989E-1
5.792096730E1,2.570639849E-1,1.441402435E-1,2.526261330E0
5.792884084E1,6.049360037E-1,2.097749710E-1,2.597307205E0
5.793683644E1,5.341403484E-1,2.834606171E-1,2.452782154E0
5.794470998E1,8.027148247E-2,4.025645256E-1,2.480878830E0
5.795261403E1,-9.469509125E-2,8.917765617E-1,2.752027988E0
5.796057912E1,-5.152391195E-1,1.307571411E0,2.904857159E0
5.796845266E1,-1.116941094E0,1.707823753E0,2.397215366E0
5.797638723E1,-1.557811737E0,2.315082073E0,1.180034161E0
5.798426076E1,-1.904793501E0,2.799889565E0,-6.721019745E-3
5.799213430E1,-2.176224709E0,3.281717777E0,-5.226259232E-1
5.800009938E1,-2.359709263E0,3.760891914E0,-8.499989510E-1
5.800797292E1,-2.088110209E0,3.823597431E0,-1.168796539E0
5.801590749E1,-1.497433424E0,3.070696354E0,-4.971065521E-1
5.802378103E1,-7.624452710E-1,1.620666981E0,2.396965981E0
5.803168508E1,9.025645256E-1,4.496703148E-1,4.040098190E0
5.803961965E1,1.946795702E0,-6.559200287E-1,4.439401627E0
5.804749318E1,2.602276325E0,-1.761732101E0,4.506034374E0
5.805533620E1,3.118355751E0,-2.635160685E0,4.800246716E0
5.806327077E1,3.369593620E0,-3.261024952E0,4.887373924E0
5.807114431E1,3.440467834E0,-3.655565500E0,4.443313122E0
5.807913991E1,3.058788538E0,-3.853101730E0,3.566431522E0
5.808701345E1,2.404884100E0,-3.761282206E0,2.310168266E0
5.809500905E1,1.695696831E0,-3.451796055E0,1.076802254E0
5.810288259E1,9.763028622E-1,-3.111711502E0,7.255029678E-2
5.811078664E1,3.997466564E-1,-2.839926004E0,-3.162651062E-1
5.811872121E1,3.300249577E-2,-2.384033203E0,-1.812796116E0
5.812659475E1,-2.453844547E-1,-1.842408180E0,-3.373718739E0
5.813446828E1,-5.690923929E-1,-1.619892597E0,-4.005925179E0
5.814234182E1,-7.275553346E-1,-1.108092308E0,-3.878940582E0
5.815027639E1,-9.668374658E-1,-1.040412903E0,-3.422945738E0
5.815827199E1,-8.698114157E-1,-9.864492416E-1,-2.598232269E0
5.816614553E1,-4.860495329E-1,-1.125515938E0,-1.519788265E0
5.817408010E1,-1.454956532E-1,-1.445655346E0,-5.376443863E-1
5.818195363E1,-6.830418110E-2,-1.854869366E0,1.321307182E0
5.818982717E1,6.700586081E-1,-2.011940479E0,1.731673241E0
5.819776174E1,1.476548672E0,-2.090197563E0,9.396529198E-1
5.820566579E1,1.437686324E0,-2.221529484E0,1.326404095E0
5.821360036E1,1.214534044E0,-2.075484753E0,1.639198303E0
5.822150441E1,8.563222885E-1,-1.667374611E0,1.391313553E0
5.822937795E1,2.672424316E-1,-1.334828377E0,9.868311882E-1
5.823734304E1,-2.511178851E-1,-1.111571789E0,4.904451370E-1
5.824521657E1,-6.673930883E-1,-1.008502007E0,-1.395349503E-1
5.825309011E1,-1.031604171E0,-9.913949966E-1,-8.056483269E-1
5.826096364E1,-1.104030132E0,-8.807778358E-1,-1.166156769E0
5.826883718E1,-1.407742262E0,-7.977371216E-1,-1.334226131E0
5.827677175E1,-1.488227725E0,-7.870111465E-1,-1.650822639E0
5.828464528E1,-1.492539048E0,-8.190727234E-1,-2.140374660E0
5.829270192E1,-1.285264134E0,-9.020810127E-1,-2.722478867E0
5.830057546E1,-7.879587412E-1,-9.239211082E-1,-3.068286896E0
5.830844899E1,-4.466153383E-1,-9.377012253E-1,-3.153334141E0
5.831641408E1,-3.618928790E-1,-9.121632576E-1,-3.037917614E0
5.832428762E1,-2.997719049E-1,-9.099111557E-1,-2.733625412E0
5.833213063E1,-1.337754726E-2,-6.909470558E-1,-2.128429890E0
5.834003469E1,-5.603665113E-2,-5.611720085E-1,-1.381178856E0
5.834790822E1,-3.451582193E-1,-4.532299042E-1,-7.701215744E-1
5.835587331E1,-5.317982435E-1,-1.656775475E-1,-6.933240891E-1
5.836377736E1,-4.822529256E-1,1.004080772E-1,-8.491115570E-1
5.837171193E1,-3.499947190E-1,1.891407967E-1,-1.066823959E0
5.837958547E1,-1.148467660E-1,1.379022598E-1,-1.254130363E0
5.838745900E1,6.935501099E-2,-8.604478836E-2,-1.363726616E0
5.839542409E1,2.505611777E-1,-2.111263275E-1,-1.729265690E0
5.840332814E1,6.380440593E-1,-3.465185165E-1,-1.625358582E0
5.841126271E1,6.482279301E-1,-3.965511322E-1,-1.233932018E0
5.841913625E1,5.984758735E-1,-1.662425995E-1,-3.866910934E-1
5.842707082E1,5.161578655E-1,1.587677002E-2,9.036922455E-1
5.843503591E1,6.149085164E-1,2.352437973E-1,7.997560501E-1
5.844293996E1,7.341390848E-1,4.445614815E-1,4.401750565E-1
5.845087453E1,6.576536894E-1,3.339285851E-1,5.694074631E-1
5.845874807E1,8.078988791E-1,2.636122704E-1,7.846941948E-1
5.846662160E1,9.218413830E-1,2.547755241E-1,1.096398830E0
5.847455617E1,8.841162324E-1,1.096625328E-1,1.625956059E0
5.848239919E1,9.482391477E-1,-9.803104401E-2,1.974279881E0
5.849045583E1,7.484127283E-1,-2.853522301E-1,2.460929871E0
5.849835988E1,4.620771408E-1,-2.820491791E-1,3.090159416E0
5.850623342E1,4.042770863E-1,1.643657684E-3,3.424312592E0
5.851419850E1,3.851273060E-1,3.314957619E-1,3.158284664E0
5.852280446E1,2.383171916E-1,5.662870407E-1,2.337397099E0
5.853009816E1,2.059941292E-1,7.814059258E-1,1.739120960E0
5.853800222E1,-2.277702093E-2,9.426813126E-1,1.221825123E0
5.854587575E1,-2.029092312E-1,1.090207577E0,1.193411827E0
5.855381032E1,-3.187470138E-1,1.075928688E0,1.642221928E0
5.856168386E1,-4.504033625E-1,8.729639053E-1,2.236028194E0
5.856964894E1,-4.592086971E-1,6.139526367E-1,2.897256374E0
5.857755300E1,-3.523492217E-1,2.913217545E-1,3.575695038E0
5.858554860E1,-1.693734527E-1,-1.204013824E-2,4.427064419E0
5.859351369E1,5.575591326E-2,-2.301449776E-1,5.228538036E0
5.860138723E1,1.188550591E-1,-4.181728363E-1,5.281662464E0
5.860932180E1,2.226781249E-1,-7.971611023E-1,4.880933285E0
5.861719533E1,2.268795967E-1,-1.248697758E0,4.271921158E0
5.862506887E1,3.318139315E-1,-1.780371666E0,2.890620232E0
5.863300344E1,3.638028502E-1,-2.215754271E0,1.421552181E0
5.864090749E1,9.294432402E-2,-2.428139925E0,6.396265030E-1
5.864878103E1,-3.579741716E-2,-2.414946795E0,-3.433465958E-2
5.865665456E1,-1.075602770E-1,-2.289818525E0,-8.794293404E-1
5.866452810E1,-3.438393474E-1,-2.123231888E0,-1.564096451E0
5.867249318E1,-6.195278764E-1,-1.853853703E0,-1.919930458E0
5.868036672E1,-6.023370028E-1,-1.605463505E0,-2.039065838E0
5.868836232E1,-4.592488706E-1,-1.449684143E0,-1.842147350E0
5.869623586E1,-3.926203549E-1,-1.329416275E0,-1.160413265E0
5.870417043E1,-3.927738070E-1,-1.246555328E0,-4.179592133E-1
5.871210500E1,-4.717223048E-1,-1.250428677E0,-1.234073639E-1
5.871997853E1,-4.376345873E-1,-1.257372856E0,1.605620384E-1
5.872788259E1,-4.698150158E-1,-1.361640930E0,6.229577065E-1
5.873578664E1,-5.053336024E-1,-1.390190601E0,8.273382187E-1
5.874369069E1,-4.336127937E-1,-1.368477821E0,8.949623108E-1
5.875168630E1,-3.531727195E-1,-1.319589615E0,8.800153732E-1
5.875955983E1,-2.830877602E-1,-1.231638908E0,8.634004593E-1
5.876743337E1,-5.145126581E-2,-1.229414463E0,5.690579414E-1
5.877530690E1,2.607417703E-1,-1.378168583E0,-2.497944832E-1
5.878318044E1,3.676193357E-1,-1.557868004E0,-1.226099014E0
5.879111501E1,3.498054743E-1,-1.534107685E0,-1.966323853E0
5.879901906E1,3.985559940E-1,-1.383244514E0,-2.281753063E0
5.880695363E1,1.170532703E-1,-1.310774803E0,-2.237596512E0
5.881485769E1,2.300908566E-1,-1.156615257E0,-2.001218319E0
5.882273122E1,8.366692066E-2,-1.330722809E0,-1.500358105E0
5.883066579E1,8.410084248E-2,-1.494597912E0,-1.305630207E0
5.883853933E1,1.664674282E-1,-1.550406933E0,-1.437616825E0
5.884644338E1,8.435451984E-2,-1.549847603E0,-1.537342548E0
5.885431691E1,-1.617423296E-1,-1.505580902E0,-1.590582848E0
5.886219045E1,-2.455393672E-1,-1.270949364E0,-1.734234810E0
5.887012502E1,-3.341248035E-1,-1.055471420E0,-1.865915775E0
5.887802907E1,-2.694813609E-1,-8.423871994E-1,-1.916194439E0
5.888602468E1,-1.593480706E-1,-6.460628510E-1,-1.856338978E0
5.889392873E1,-6.597423553E-2,-4.521322250E-1,-1.604948044E0
5.890180226E1,-9.287929535E-2,-3.766417503E-1,-1.177725792E0
5.890976735E1,2.249540091E-1,-3.817973137E-1,-8.851628304E-1
5.891764089E1,5.533587933E-1,-4.807949066E-1,-7.168312073E-1
5.892551442E1,8.591394424E-1,-5.979762077E-1,-4.804673195E-1
5.893338796E1,9.180625677E-1,-7.050347328E-1,-1.495132446E-1
5.894126149E1,8.965734243E-1,-6.981348991E-1,5.440998077E-2
5.894922658E1,6.700766087E-1,-6.019344330E-1,-1.003322601E-1
5.895710012E1,3.984134197E-1,-4.125671387E-1,-2.311453819E-1
5.896503469E1,1.212589741E-1,-2.430033684E-1,-3.219470978E-1
5.897293874E1,-2.368065715E-1,-1.077566147E-1,-3.282785416E-1
5.898084279E1,-3.078257442E-1,-2.398395538E-2,-1.651387215E-1
5.898874684E1,-1.792095304E-1,-3.133296967E-3,3.902249336E-1
5.899665090E1,1.332247257E-2,-9.600639343E-2,1.180466175E0
5.900458547E1,2.034341097E-1,-1.881732941E-1,1.771774292E0
5.901245900E1,4.941806793E-1,-2.255430222E-1,2.191279888E0
5.902036306E1,5.535259247E-1,-2.427182198E-1,2.614552498E0
5.902832814E1,4.999219179E-1,-1.485223770E-1,2.820992470E0
5.903620168E1,3.384422064E-1,1.680188179E-1,2.897258759E0
5.904413625E1,1.856813431E-1,4.892516136E-1,2.553224564E0
5.905200978E1,6.338369846E-2,7.182979584E-1,1.788192272E0
5.905988332E1,-8.341419697E-2,9.781436920E-1,9.589333534E-1
5.906778737E1,-2.674869895E-1,1.226644039E0,4.406571388E-1
5.907569142E1,-4.888814092E-1,1.362390041E0,3.545141220E-1
5.908368703E1,-3.376075029E-1,1.458830357E0,7.424902916E-1
5.909156057E1,-1.337736845E-1,1.367339611E0,1.504087448E0
5.909946462E1,1.033658981E-1,1.185830116E0,2.365889072E0
5.910736867E1,4.060183764E-1,9.312458038E-1,3.233863831E0
5.911527272E1,6.309266090E-1,6.216807365E-1,3.835533142E0
5.912314626E1,8.581354618E-1,2.743201256E-1,4.165567398E0
5.913101979E1,1.051862597E0,-9.757518768E-2,4.364066601E0
5.913886281E1,1.101622343E0,-4.640693665E-1,4.580833912E0
5.914682790E1,9.338449240E-1,-7.874975204E-1,3.942290783E0
5.915473195E1,6.488831043E-1,-9.091734886E-1,2.639361858E0
5.916263600E1,2.849248648E-1,-8.839612007E-1,1.388238907E0
5.917054006E1,1.440167427E-2,-8.544068336E-1,2.021203041E-1
5.917841359E1,-1.732801199E-1,-8.318843842E-1,-6.275410652E-1
5.918631765E1,-3.303047419E-1,-8.770556450E-1,-1.061834812E0
5.919422170E1,-4.518250227E-1,-9.625015259E-1,-1.463615417E0
5.920209523E1,-3.735330105E-1,-1.039676666E0,-1.734753132E0
5.920996877E1,-1.277167797E-1,-1.153774261E0,-1.890078068E0
5.921781179E1,-2.245843410E-2,-1.262629986E0,-1.821177006E0
5.922580739E1,1.587222815E-1,-1.384253502E0,-1.978887081E0
5.923368093E1,4.397593737E-1,-1.542336464E0,-2.132929325E0
5.924161550E1,7.533997297E-1,-1.774573803E0,-1.958152771E0
5.924948903E1,1.143178821E0,-1.940422058E0,-1.376980782E0
5.925736257E1,1.436125040E0,-2.122373581E0,-6.475806236E-1
5.926529714E1,1.494982004E0,-2.307672501E0,-8.521175385E-2
5.927317067E1,1.693026662E0,-2.258913517E0,5.488710403E-1
5.928110524E1,1.831117988E0,-2.227073193E0,1.024119854E0
5.928897878E1,1.651155710E0,-2.327501059E0,1.340672970E0
5.929688283E1,1.464810371E0,-2.216099739E0,1.097869873E0
5.930481740E1,1.152327538E0,-1.994519711E0,4.351091385E-1
5.931272145E1,7.201620340E-1,-1.848067284E0,-8.814668655E-2
5.932068654E1,2.550243139E-1,-1.706762791E0,-6.471991539E-1
5.932856008E1,-4.643797874E-3,-1.592072487E0,-1.097115993E0
5.933643361E1,-1.972905397E-1,-1.494702339E0,-1.368329048E0
5.934439870E1,-4.217534661E-1,-1.380547523E0,-1.521108627E0
5.935227224E1,-5.889497995E-1,-1.348326206E0,-1.813660145E0
5.936020681E1,-5.876711607E-1,-1.312218189E0,-2.257784367E0
5.936808034E1,-5.925241709E-1,-1.309718132E0,-2.638659000E0
5.937598439E1,-5.484073162E-1,-1.270610332E0,-2.832656384E0
5.938391896E1,-4.465626776E-1,-1.123296261E0,-2.861297131E0
5.939179250E1,-3.014606833E-1,-8.739295006E-1,-2.685437679E0
5.939975759E1,-5.132421255E-1,-5.786137581E-1,-2.295176029E0
5.940763112E1,-8.403648138E-1,-1.833539009E-1,-1.596774578E0
5.941553518E1,-1.104780436E0,1.467928886E-1,-1.218190670E0
5.942350026E1,-1.193725228E0,2.893424034E-1,-1.050819397E0
5.943137380E1,-1.064264297E0,2.026090622E-1,-7.549848557E-1
5.943930837E1,-7.761239409E-1,-1.723480225E-2,-8.333687782E-1
5.944721242E1,-4.010280669E-1,-2.227983475E-1,-9.133639336E-1
5.945508596E1,-2.378553152E-2,-4.059901237E-1,-8.230710030E-1
5.946302053E1,3.084241152E-1,-4.599013329E-1,-1.024064064E0
5.947092458E1,4.540728331E-1,-5.084276199E-1,-1.066897392E0
5.947892019E1,5.120906830E-1,-5.190529823E-1,-8.188047409E-1
5.948676320E1,5.771817565E-1,-4.659352303E-1,-5.358872414E-1
5.949460622E1,7.755215168E-1,-2.619342804E-1,-2.345705032E-2
5.950257131E1,7.146410942E-1,-8.554220200E-2,8.724985123E-1
5.951111623E1,5.608637333E-1,1.820516586E-2,1.123655319E0
5.951847097E1,4.318645000E-1,2.152733803E-1,9.185352325E-1
5.952634450E1,1.274073124E-1,4.364838600E-1,8.539333344E-1
5.953424855E1,-1.692601144E-1,6.639823914E-1,6.340851784E-1
5.954218312E1,-2.630851269E-1,8.054146767E-1,2.295861244E-1
5.955005666E1,-1.983621716E-1,8.295698166E-1,-5.252170563E-2
5.955802175E1,-7.253825665E-3,8.514919281E-1,2.740263939E-1
5.956589528E1,1.847479343E-1,6.876730919E-1,8.587646484E-1
5.957376882E1,4.877663255E-1,4.391336441E-1,1.580866814E0
5.958170339E1,6.249412894E-1,2.639760971E-1,1.702047348E0
5.958957692E1,5.653985143E-1,9.991502762E-2,1.636728764E0
5.959751149E1,4.241952896E-1,7.291793823E-2,1.614005566E0
5.960538503E1,2.218604982E-1,2.084007263E-1,1.745521545E0
5.961325856E1,2.175331116E-2,3.409895897E-1,1.972220421E0
5.962119313E1,-6.776180863E-2,4.871106148E-1,2.385901451E0
5.962909719E1,3.607642651E-2,5.182471275E-1,3.026782513E0
5.963703176E1,1.338487566E-1,3.975028992E-1,3.637104034E0
5.964490529E1,4.748834968E-1,1.204323769E-1,4.177718163E0
5.965277883E1,8.617758751E-1,-2.110471725E-1,4.764505863E0
5.966074392E1,1.240605235E0,-4.050102234E-1,5.420443058E0
5.966858693E1,1.439724088E0,-5.576767921E-1,5.770838737E0
5.967655202E1,1.258074164E0,-6.363286972E-1,5.534551620E0
5.968448659E1,7.505479455E-1,-5.964503288E-1,4.919761658E0
5.969236013E1,1.198472083E-1,-5.251107216E-1,3.611047745E0
5.970029470E1,-5.418242812E-1,-4.200577736E-1,1.923086166E0
5.970816823E1,-9.800589085E-1,-3.433084488E-1,4.750103951E-1
5.971616384E1,-1.221851945E0,-3.993301392E-1,-6.366620064E-1
5.972403737E1,-1.211718559E0,-5.594568253E-1,-1.393924713E0
5.973191091E1,-1.119007826E0,-8.868441582E-1,-1.778282642E0
5.973984548E1,-9.404252768E-1,-1.189928532E0,-1.892693520E0
5.974774953E1,-7.410473824E-1,-1.451528549E0,-1.859096050E0
5.975562307E1,-6.148419976E-1,-1.620262623E0,-1.710680485E0
5.976349660E1,-4.908462763E-1,-1.636659622E0,-1.522609234E0
5.977137014E1,-2.790351510E-1,-1.620228291E0,-1.359947681E0
5.977933522E1,-1.522958279E-1,-1.615158558E0,-1.017888069E0
5.978720876E1,-1.224730015E-1,-1.658136845E0,-8.213119507E-1
5.979514333E1,-8.385312557E-2,-1.473897934E0,-5.066390038E-1
5.980301686E1,-2.163787186E-1,-1.219937801E0,1.556515694E-1
5.981092092E1,-4.870811701E-1,-9.237947464E-1,1.098746300E0
5.981885549E1,-6.000771523E-1,-6.402840614E-1,1.682393074E0
5.982672902E1,-7.702521682E-1,-4.770112038E-1,1.706990242E0
5.983469411E1,-9.749121070E-1,-5.306401253E-1,1.393067360E0
5.984259816E1,-1.134489298E0,-5.479054451E-1,1.010772705E0
5.985047170E1,-1.223175287E0,-5.379152298E-1,7.132043839E-1
5.985843679E1,-1.146489382E0,-5.057601929E-1,2.205610275E-1
5.986634084E1,-9.745687246E-1,-5.861592293E-1,-5.410070419E-1
5.987427541E1,-8.807800412E-1,-7.906036377E-1,-1.287268162E0
5.988214894E1,-7.375727892E-1,-1.033464909E0,-2.028189182E0
5.988999196E1,-4.830941260E-1,-1.161965370E0,-2.501913548E0
5.989798757E1,-3.454940617E-1,-1.285526276E0,-2.711501122E0
5.990586110E1,-3.645015359E-1,-1.407581806E0,-2.665912628E0
5.991379567E1,-2.806119919E-1,-1.462777615E0,-2.572643757E0
5.992169973E1,-2.328761220E-1,-1.528419971E0,-2.443482876E0
5.992957326E1,-2.154205441E-1,-1.498900414E0,-2.326972008E0
5.993750783E1,-3.183158636E-1,-1.333528042E0,-2.216085911E0
5.994538137E1,-4.431087971E-1,-1.077178955E0,-2.180201054E0
5.995325490E1,-6.780147552E-1,-8.174123764E-1,-2.186294079E0
5.996112844E1,-7.393352985E-1,-6.220202446E-1,-2.103166580E0
5.996900197E1,-7.421655655E-1,-5.352678299E-1,-1.844944954E0
5.997699758E1,-5.370367169E-1,-4.994101524E-1,-1.624479771E0
5.998487111E1,-1.564181447E-1,-4.748415947E-1,-1.335439682E0
5.999283620E1,1.820465922E-1,-5.550551414E-1,-1.009081841E0
